filename,width,height,class,xmin,ymin,xmax,ymax
-2022-03-13-170113_png.rf.cb1115970c2cadba134a08199dc9e40e.jpg,346,654,0,258,591,282,612
KakaoTalk_20220417_114103684_02_jpg.rf.c8db9927049603c91d634c6c49e8bf8f.jpg,416,416,1,215,154,314,306
KakaoTalk_20220417_114103684_02_jpg.rf.c8db9927049603c91d634c6c49e8bf8f.jpg,416,416,0,341,274,355,295
63_jpg.rf.ebeb5d38ebb1f42a25f4e08cdce1ecea.jpg,2048,1536,1,1014,303,1328,632
63_jpg.rf.ebeb5d38ebb1f42a25f4e08cdce1ecea.jpg,2048,1536,0,1130,402,1202,488
Corentin200_mp4-14_jpg.rf.dc67f32d8dd33f0ba6fee7dff60dfb46.jpg,1080,1080,0,284,141,376,201
Corentin200_mp4-14_jpg.rf.dc67f32d8dd33f0ba6fee7dff60dfb46.jpg,1080,1080,1,207,158,635,404
39-2-_jpg.rf.63fb942a714dac9ff225ebead1a7368e.jpg,416,416,1,116,252,248,349
39-2-_jpg.rf.63fb942a714dac9ff225ebead1a7368e.jpg,416,416,0,166,318,185,333
IMG_3205_JPG_jpg.rf.61e428812f1d1e402e725cb0ef06acf0.jpg,640,640,1,31,203,225,374
-2022-03-14-193723_png.rf.50636bf2bce2dd657781c5dff6a7740f.jpg,973,486,1,792,106,896,207
-2022-03-14-193723_png.rf.50636bf2bce2dd657781c5dff6a7740f.jpg,973,486,0,839,150,856,168
-2022-03-14-193723_png.rf.50636bf2bce2dd657781c5dff6a7740f.jpg,973,486,1,442,19,541,112
-2022-03-14-193723_png.rf.50636bf2bce2dd657781c5dff6a7740f.jpg,973,486,0,483,51,504,74
-2022-03-14-193723_png.rf.50636bf2bce2dd657781c5dff6a7740f.jpg,973,486,1,48,48,147,144
-2022-03-14-193723_png.rf.50636bf2bce2dd657781c5dff6a7740f.jpg,973,486,0,90,85,111,103
320_jpg.rf.a02aee6fc5cbcb1ac4f41677934f638b.jpg,1280,720,1,393,3,584,188
320_jpg.rf.a02aee6fc5cbcb1ac4f41677934f638b.jpg,1280,720,0,465,40,504,87
-2022-03-13-213811_png_jpg.rf.57e3d0f9ff74c46a208368313ed82a6b.jpg,640,640,1,318,353,605,543
-2022-03-13-213811_png_jpg.rf.57e3d0f9ff74c46a208368313ed82a6b.jpg,640,640,0,522,428,556,458
307_jpg.rf.4820c0738e81647a961ef8af79435bb5.jpg,222,227,0,182,181,221,227
Corentin350_2_mp4-0_jpg.rf.0ea624f8f0a318f2d9690d550e4e28bc.jpg,1080,1080,0,584,365,617,383
Corentin350_2_mp4-0_jpg.rf.0ea624f8f0a318f2d9690d550e4e28bc.jpg,1080,1080,1,500,338,687,446
-2022-03-12-235820_png_jpg.rf.6cccccf8ecc11c107dba7bc26301c5f9.jpg,420,640,1,77,436,303,583
-2022-03-12-235820_png_jpg.rf.6cccccf8ecc11c107dba7bc26301c5f9.jpg,420,640,0,162,554,201,582
319_jpg.rf.9daa564bd3d02e411c111787bd9e39ab.jpg,450,319,0,347,258,367,284
319_jpg.rf.9daa564bd3d02e411c111787bd9e39ab.jpg,450,319,1,265,202,350,298
video_mp4-0265_jpg.rf.4fd993614dd7b9cd5d37c02f7315f534.jpg,640,640,1,227,178,422,289
video_mp4-0265_jpg.rf.4fd993614dd7b9cd5d37c02f7315f534.jpg,640,640,0,309,221,333,241
clean-and-jerk-60-kg-side-view_mp4-2_jpg.rf.146626cab15347960346af51c5b72190.jpg,420,640,1,134,208,223,440
clean-and-jerk-60-kg-side-view_mp4-2_jpg.rf.146626cab15347960346af51c5b72190.jpg,420,640,0,160,309,180,356
75_jpg.rf.8a97dafaead3a1d03dcd8f23930d513e.jpg,1200,900,1,617,37,1019,431
75_jpg.rf.8a97dafaead3a1d03dcd8f23930d513e.jpg,1200,900,0,801,168,871,233
Corentin200_mp4-2_jpg.rf.2ab42161a48cf6492e96c2b68f8ae4f6.jpg,1080,1080,0,454,96,550,152
Corentin200_mp4-2_jpg.rf.2ab42161a48cf6492e96c2b68f8ae4f6.jpg,1080,1080,1,297,118,733,369
Clean-and-jerk-175_1-side-view_mp4-0_jpg.rf.6d0987e44502c16b61ff1cb1629dbf56.jpg,420,640,1,139,465,296,609
Clean-and-jerk-175_1-side-view_mp4-0_jpg.rf.6d0987e44502c16b61ff1cb1629dbf56.jpg,420,640,0,200,544,230,567
Corentin350_2_mp4-11_jpg.rf.09d54d34c0bdf6bf87d2590a988eca74.jpg,1080,1080,0,517,573,548,592
Corentin350_2_mp4-11_jpg.rf.09d54d34c0bdf6bf87d2590a988eca74.jpg,1080,1080,1,440,527,625,632
images-48-_jpg.rf.374af897d06d383b0db6415d46fa0fbd.jpg,640,640,1,105,3,335,231
images-48-_jpg.rf.374af897d06d383b0db6415d46fa0fbd.jpg,640,640,0,74,61,110,105
KakaoTalk_20220424_004453405_13_jpg.rf.e14327ab65447f41e9590cdc25726104.jpg,416,416,1,75,132,234,250
KakaoTalk_20220424_004453405_13_jpg.rf.e14327ab65447f41e9590cdc25726104.jpg,416,416,0,177,149,203,168
-2022-03-14-195446_png.rf.31d26460f135f4c60f42aad75b5d18b4.jpg,1002,509,1,733,65,842,173
-2022-03-14-195446_png.rf.31d26460f135f4c60f42aad75b5d18b4.jpg,1002,509,0,758,99,778,116
-2022-03-14-195446_png.rf.31d26460f135f4c60f42aad75b5d18b4.jpg,1002,509,1,426,74,523,171
-2022-03-14-195446_png.rf.31d26460f135f4c60f42aad75b5d18b4.jpg,1002,509,0,470,105,489,124
-2022-03-14-195446_png.rf.31d26460f135f4c60f42aad75b5d18b4.jpg,1002,509,1,65,21,155,116
-2022-03-14-195446_png.rf.31d26460f135f4c60f42aad75b5d18b4.jpg,1002,509,0,100,45,120,64
IMG_1779_mov-40_jpg.rf.d2a759de59f1c27174fb57aa13d5f133.jpg,640,640,1,183,206,285,392
IMG_1779_mov-40_jpg.rf.d2a759de59f1c27174fb57aa13d5f133.jpg,640,640,0,190,286,208,310
IMG_1779_mov-37_jpg.rf.da9e2a3784808a3a41b393166b5d052a.jpg,640,640,1,170,223,272,407
IMG_1779_mov-37_jpg.rf.da9e2a3784808a3a41b393166b5d052a.jpg,640,640,0,172,299,192,333
KakaoTalk_20220424_112155677_07_jpg.rf.dcf7449c14e74bc38ce26770c98ee765.jpg,416,416,1,115,4,413,177
KakaoTalk_20220424_112155677_07_jpg.rf.dcf7449c14e74bc38ce26770c98ee765.jpg,416,416,0,245,37,294,76
WeChat-Screenshot_20230313141221_png.rf.10e29cf73ab122166fbced894417464c.jpg,515,502,1,162,262,296,414
WeChat-Screenshot_20230313141221_png.rf.10e29cf73ab122166fbced894417464c.jpg,515,502,0,169,329,193,356
-2022-03-12-235851_png_jpg.rf.e14b1f5860779697cf4100950a30e0ec.jpg,420,640,1,143,41,390,205
-2022-03-12-235851_png_jpg.rf.e14b1f5860779697cf4100950a30e0ec.jpg,420,640,0,250,60,289,87
-2022-03-14-193803_png.rf.6176bc226e7a8792c744f3a26199f8f0.jpg,1019,477,1,847,327,958,436
-2022-03-14-193803_png.rf.6176bc226e7a8792c744f3a26199f8f0.jpg,1019,477,0,891,370,915,390
-2022-03-14-193803_png.rf.6176bc226e7a8792c744f3a26199f8f0.jpg,1019,477,1,439,328,539,435
-2022-03-14-193803_png.rf.6176bc226e7a8792c744f3a26199f8f0.jpg,1019,477,0,474,370,497,392
-2022-03-14-193803_png.rf.6176bc226e7a8792c744f3a26199f8f0.jpg,1019,477,1,87,328,199,435
-2022-03-14-193803_png.rf.6176bc226e7a8792c744f3a26199f8f0.jpg,1019,477,0,133,374,151,390
IMG_1779_mov-38_jpg.rf.6850babac237221a131d6eeea111250f.jpg,640,640,1,173,227,272,414
IMG_1779_mov-38_jpg.rf.6850babac237221a131d6eeea111250f.jpg,640,640,0,178,304,198,339
images-40-_jpg.rf.bc6c8ad23ae9c71dfc663ca1a3e64c78.jpg,640,640,1,331,145,616,598
images-40-_jpg.rf.bc6c8ad23ae9c71dfc663ca1a3e64c78.jpg,640,640,0,541,372,597,432
281_jpg.rf.926e8a72e4126d3d5cb98fe6641b07f6.jpg,416,416,1,64,202,167,360
281_jpg.rf.926e8a72e4126d3d5cb98fe6641b07f6.jpg,416,416,0,86,286,103,313
165_jpg.rf.35fbaacd09f746d036c59811490a61e6.jpg,720,1280,1,236,794,494,1047
165_jpg.rf.35fbaacd09f746d036c59811490a61e6.jpg,720,1280,0,358,968,401,1012
14_jpg.rf.b8e85b6e601ed8d6ebdb2499b8964516.jpg,2048,1152,1,222,75,771,713
14_jpg.rf.b8e85b6e601ed8d6ebdb2499b8964516.jpg,2048,1152,0,206,326,293,420
IMG_4592_jpeg_jpg.rf.58fd5118b9124d78184c317f27f8bb1d.jpg,640,640,1,312,248,442,351
IMG_4592_jpeg_jpg.rf.58fd5118b9124d78184c317f27f8bb1d.jpg,640,640,0,449,261,482,292
Clean-and-jerk-175_1-side-view_mp4-3_jpg.rf.fd76ea37ae77ab036bc8985b207fb198.jpg,420,640,1,104,122,241,241
Clean-and-jerk-175_1-side-view_mp4-3_jpg.rf.fd76ea37ae77ab036bc8985b207fb198.jpg,420,640,0,151,134,171,155
78_jpg.rf.83569d5d45410fa1dd7e77d0427df0b5.jpg,275,183,0,52,139,59,148
78_jpg.rf.83569d5d45410fa1dd7e77d0427df0b5.jpg,275,183,1,69,121,103,165
Y2Mate_is-18-Barbell-Exercises-yvePAArc71A-1080p-1639733695123_mp4-235_jpg.rf.cc4d171ad743b5972a498f51353af089.jpg,1080,1080,1,496,691,633,916
Y2Mate_is-18-Barbell-Exercises-yvePAArc71A-1080p-1639733695123_mp4-235_jpg.rf.cc4d171ad743b5972a498f51353af089.jpg,1080,1080,0,551,887,570,917
Conventional-Deadlift-Side_jpg.rf.f7bddf6740383b87bd9cdb965cdc9d37.jpg,420,640,1,154,0,281,262
Conventional-Deadlift-Side_jpg.rf.f7bddf6740383b87bd9cdb965cdc9d37.jpg,420,640,0,209,37,232,81
76-3-_jpg.rf.e0caf14793edbbdaca2516435f9cbcc0.jpg,1024,832,1,620,457,940,808
76-3-_jpg.rf.e0caf14793edbbdaca2516435f9cbcc0.jpg,1024,832,0,839,612,872,656
285_jpg.rf.abd29835d8c31a35532799a7aff0dc33.jpg,416,416,0,330,8,352,46
285_jpg.rf.abd29835d8c31a35532799a7aff0dc33.jpg,416,416,1,207,0,318,116
72_jpg.rf.64295d5a0797e3650ad2bebd97b73bc5.jpg,1300,1300,1,220,878,618,1300
72_jpg.rf.64295d5a0797e3650ad2bebd97b73bc5.jpg,1300,1300,0,360,1120,422,1193
72_jpg.rf.64295d5a0797e3650ad2bebd97b73bc5.jpg,1300,1300,1,619,909,1060,1300
IMG_4333_JPG_jpg.rf.e056e223bfe1ba0208b68287a1bdbb2e.jpg,640,640,1,275,304,390,388
IMG_4333_JPG_jpg.rf.e056e223bfe1ba0208b68287a1bdbb2e.jpg,640,640,0,319,324,340,346
277_jpg.rf.5daedd41f1162aa9ce95a3764f24b789.jpg,450,300,0,428,46,450,93
277_jpg.rf.5daedd41f1162aa9ce95a3764f24b789.jpg,450,300,1,261,5,422,173
IMG_4359_JPG_jpg.rf.39fb9fe9f09e5a17f20780dde5a49cb3.jpg,640,640,1,275,231,393,319
IMG_4359_JPG_jpg.rf.39fb9fe9f09e5a17f20780dde5a49cb3.jpg,640,640,0,319,272,344,294
IMG_1779_mov-135_jpg.rf.29a59d9c19ade9a62145f6de9b3864d5.jpg,640,640,1,385,194,487,376
IMG_1779_mov-135_jpg.rf.29a59d9c19ade9a62145f6de9b3864d5.jpg,640,640,0,469,261,487,296
-2022-03-14-193818_png.rf.1505c4ef3600573ab7914c9712838200.jpg,1033,486,1,62,73,174,181
-2022-03-14-193818_png.rf.1505c4ef3600573ab7914c9712838200.jpg,1033,486,0,96,109,117,128
-2022-03-14-193818_png.rf.1505c4ef3600573ab7914c9712838200.jpg,1033,486,1,884,83,990,183
-2022-03-14-193818_png.rf.1505c4ef3600573ab7914c9712838200.jpg,1033,486,0,931,117,954,137
-2022-03-14-193818_png.rf.1505c4ef3600573ab7914c9712838200.jpg,1033,486,1,480,91,586,194
-2022-03-14-193818_png.rf.1505c4ef3600573ab7914c9712838200.jpg,1033,486,0,517,123,537,144
IMG_2488-Small_png_jpg.rf.716d21ba26108aa1fd087feec0ad7ab3.jpg,640,640,1,127,214,480,428
IMG_2488-Small_png_jpg.rf.716d21ba26108aa1fd087feec0ad7ab3.jpg,640,640,0,116,438,181,497
-2022-03-14-193808_png.rf.d3240135030b2dfc38b4f17dc640bf49.jpg,1049,495,1,113,276,215,384
-2022-03-14-193808_png.rf.d3240135030b2dfc38b4f17dc640bf49.jpg,1049,495,0,142,313,180,347
-2022-03-14-193808_png.rf.d3240135030b2dfc38b4f17dc640bf49.jpg,1049,495,1,887,284,989,393
-2022-03-14-193808_png.rf.d3240135030b2dfc38b4f17dc640bf49.jpg,1049,495,0,926,324,952,353
-2022-03-14-193808_png.rf.d3240135030b2dfc38b4f17dc640bf49.jpg,1049,495,1,458,330,564,438
-2022-03-14-193808_png.rf.d3240135030b2dfc38b4f17dc640bf49.jpg,1049,495,0,497,378,519,397
KakaoTalk_20220424_004453405_11_jpg.rf.011a49ebbeba2c12782d40118a492cb9.jpg,416,416,1,165,221,336,352
KakaoTalk_20220424_004453405_11_jpg.rf.011a49ebbeba2c12782d40118a492cb9.jpg,416,416,0,301,319,330,347
IMG_1779_mov-43_jpg.rf.910cfca969bf045482e95381ce118674.jpg,640,640,1,204,162,305,353
IMG_1779_mov-43_jpg.rf.910cfca969bf045482e95381ce118674.jpg,640,640,0,212,237,231,264
Corentin200_mp4-19_jpg.rf.401eee8cab7b7b1d153c7d77a7f83228.jpg,420,640,1,74,238,242,387
Corentin200_mp4-19_jpg.rf.401eee8cab7b7b1d153c7d77a7f83228.jpg,420,640,0,99,301,146,340
-2022-03-13-213343_png_jpg.rf.24e04a5512a9beee3c7898b8cc9e3262.jpg,640,640,1,126,435,332,605
-2022-03-13-213343_png_jpg.rf.24e04a5512a9beee3c7898b8cc9e3262.jpg,640,640,0,194,580,227,614
KakaoTalk_20220424_004323798_25_jpg.rf.8075b5ee159782be21273cb97f7fe17f.jpg,416,416,1,185,90,331,197
KakaoTalk_20220424_004323798_25_jpg.rf.8075b5ee159782be21273cb97f7fe17f.jpg,416,416,0,248,110,268,130
Corentin350_2_mp4-10_jpg.rf.ee31bc2dfd606b5edb2e687b8957ec68.jpg,1080,1080,0,545,417,579,437
Corentin350_2_mp4-10_jpg.rf.ee31bc2dfd606b5edb2e687b8957ec68.jpg,1080,1080,1,463,387,649,493
video_mp4-0263_jpg.rf.c5edf2512d650cd376000aa336119921.jpg,640,640,1,224,353,414,464
video_mp4-0263_jpg.rf.c5edf2512d650cd376000aa336119921.jpg,640,640,0,309,400,332,421
74_jpg.rf.f0911cfc5982e6d51d2a420691cb5f25.jpg,320,320,0,290,61,299,71
74_jpg.rf.f0911cfc5982e6d51d2a420691cb5f25.jpg,320,320,1,217,35,270,113
Clean-and-jerk-175_1-side-view_mp4-4_jpg.rf.c4129551b6c0b15391c075378775622c.jpg,420,640,1,182,401,320,516
Clean-and-jerk-175_1-side-view_mp4-4_jpg.rf.c4129551b6c0b15391c075378775622c.jpg,420,640,0,253,486,271,508
Corentin200_mp4-7_jpg.rf.8ffa0856bd3272348508c1bd2149ddf0.jpg,1080,1080,1,122,342,558,589
Corentin200_mp4-7_jpg.rf.8ffa0856bd3272348508c1bd2149ddf0.jpg,1080,1080,0,130,448,226,508
Video-sans-titre-Realisee-avec-Clipchamp-1-_mp4-27_jpg.rf.2dd5e8d15446d50776e788eda035c55d.jpg,640,640,1,231,248,434,364
Video-sans-titre-Realisee-avec-Clipchamp-1-_mp4-27_jpg.rf.2dd5e8d15446d50776e788eda035c55d.jpg,640,640,0,318,290,347,316
Corentin200_mp4-10_jpg.rf.2c579019dfea748d9596fefce890c2aa.jpg,420,640,1,195,62,365,214
Corentin200_mp4-10_jpg.rf.2c579019dfea748d9596fefce890c2aa.jpg,420,640,0,318,43,357,82
Bench-side-view_mp4-5_jpg.rf.b3113e77ad134c5bdbf5025633c79701.jpg,1080,1080,1,300,511,459,771
Bench-side-view_mp4-5_jpg.rf.b3113e77ad134c5bdbf5025633c79701.jpg,1080,1080,0,297,773,328,826
Corentin350_2_mp4-12_jpg.rf.cbac8f1654f418807b26ba7588ecc8dd.jpg,1080,1080,0,537,453,569,474
Corentin350_2_mp4-12_jpg.rf.cbac8f1654f418807b26ba7588ecc8dd.jpg,1080,1080,1,455,418,642,523
Clean-and-jerk-175_1-side-view_mp4-2_jpg.rf.ead009360c275b2be1fc6d01770b0232.jpg,420,640,1,103,128,237,245
Clean-and-jerk-175_1-side-view_mp4-2_jpg.rf.ead009360c275b2be1fc6d01770b0232.jpg,420,640,0,148,138,169,159
Y2Mate_is-18-Barbell-Exercises-yvePAArc71A-1080p-1639733695123_mp4-237_jpg.rf.b5de3c13a18673cac71e7b6d2388409d.jpg,1080,1080,1,415,878,551,1079
IMG_4537_MOV-36_jpg.rf.521cd210b66cd84c96bca1f5bcf59660.jpg,640,640,1,185,382,299,449
IMG_4537_MOV-36_jpg.rf.521cd210b66cd84c96bca1f5bcf59660.jpg,640,640,0,162,421,186,446
IMG_1779_mov-36_jpg.rf.55a470e8a1147d703e68382e6de061e5.jpg,640,640,1,166,217,266,400
IMG_1779_mov-36_jpg.rf.55a470e8a1147d703e68382e6de061e5.jpg,640,640,0,169,292,193,324
cjnCZNL_PNG_jpg.rf.d7c6db3e5ded988ada700493d22ba1f8.jpg,420,640,1,175,368,310,544
cjnCZNL_PNG_jpg.rf.d7c6db3e5ded988ada700493d22ba1f8.jpg,420,640,0,227,448,254,478
74-3-_jpg.rf.384abff15fa99700ab3f2bf182ec6dd2.jpg,800,533,0,326,76,356,111
74-3-_jpg.rf.384abff15fa99700ab3f2bf182ec6dd2.jpg,800,533,1,377,73,486,191
IMG_4362_JPG_jpg.rf.8b20ef3cfa2c2418e19dc183c64caf9d.jpg,640,640,1,246,285,362,372
IMG_4362_JPG_jpg.rf.8b20ef3cfa2c2418e19dc183c64caf9d.jpg,640,640,0,293,304,316,323
Clean-and-jerk-175_1-side-view_mp4-5_jpg.rf.ecb89e1cec3f0a211d2ceb9b5e387256.jpg,420,640,1,100,396,237,516
Clean-and-jerk-175_1-side-view_mp4-5_jpg.rf.ecb89e1cec3f0a211d2ceb9b5e387256.jpg,420,640,0,148,484,170,504
Corentin200_mp4-8_jpg.rf.a72da255d30d876f4ca10340d94fd6bc.jpg,1080,1080,0,102,855,197,917
Corentin200_mp4-8_jpg.rf.a72da255d30d876f4ca10340d94fd6bc.jpg,1080,1080,1,115,675,553,930
-2022-03-13-213832_png_jpg.rf.5353473d92762464d9f9071107a10787.jpg,640,640,1,320,418,502,590
-2022-03-13-213832_png_jpg.rf.5353473d92762464d9f9071107a10787.jpg,640,640,0,462,495,487,526
IMG_4537_MOV-32_jpg.rf.73c0a610887904c333da21b6b64136fb.jpg,640,640,1,348,332,460,398
IMG_4537_MOV-32_jpg.rf.73c0a610887904c333da21b6b64136fb.jpg,640,640,0,462,362,480,382
318_jpg.rf.dc502750d371020ceeea4a224d3896bd.jpg,416,416,0,39,215,74,254
318_jpg.rf.dc502750d371020ceeea4a224d3896bd.jpg,416,416,1,74,123,236,305
video_mp4-0267_jpg.rf.afbeb23f242aea597a4a338609fceeb6.jpg,640,640,1,218,351,412,462
video_mp4-0267_jpg.rf.afbeb23f242aea597a4a338609fceeb6.jpg,640,640,0,302,396,328,416
72-2-_jpg.rf.14ef6d3858d8eb8fe9e66bbe0d82ee26.jpg,600,400,1,270,306,343,379
72-2-_jpg.rf.14ef6d3858d8eb8fe9e66bbe0d82ee26.jpg,600,400,0,300,339,313,353
Baptiste200_mp4-12_jpg.rf.c095f47b73a1535b264739bba686a52d.jpg,420,640,1,84,16,248,167
Baptiste200_mp4-12_jpg.rf.c095f47b73a1535b264739bba686a52d.jpg,420,640,0,94,0,142,17
IMG_4492_jpeg_jpg.rf.eeec174e1d1424886715096738bdffbb.jpg,640,640,1,336,140,468,246
IMG_4492_jpeg_jpg.rf.eeec174e1d1424886715096738bdffbb.jpg,640,640,0,461,133,492,164
Baptiste200_mp4-10_jpg.rf.9be027c485c2456bfb9e187b15639ff9.jpg,420,640,1,57,185,224,329
Baptiste200_mp4-10_jpg.rf.9be027c485c2456bfb9e187b15639ff9.jpg,420,640,0,59,223,99,267
45-3-_jpg.rf.fb7b9e144526ae7076f4a4c3e40b703e.jpg,1300,866,0,105,720,148,760
45-3-_jpg.rf.fb7b9e144526ae7076f4a4c3e40b703e.jpg,1300,866,1,139,557,391,848
-2022-03-13-215927_png_jpg.rf.49d8e2bf4029cb0a35cbaedae618798a.jpg,416,416,1,72,10,230,127
-2022-03-13-215927_png_jpg.rf.49d8e2bf4029cb0a35cbaedae618798a.jpg,416,416,0,130,56,151,72
319_jpg.rf.fc2efddb3828bfc143378db1c2ebd877.jpg,416,416,0,321,337,339,371
319_jpg.rf.fc2efddb3828bfc143378db1c2ebd877.jpg,416,416,1,246,264,328,387
44-3-_jpg.rf.316ddc1308fe75d8befc83fdb8bdb4a2.jpg,259,194,1,127,104,184,162
44-3-_jpg.rf.316ddc1308fe75d8befc83fdb8bdb4a2.jpg,259,194,0,153,134,161,143
-2022-03-14-193249_png.rf.867fdd8eecd6b1a780bc4e649385a83e.jpg,982,407,1,814,14,917,117
-2022-03-14-193249_png.rf.867fdd8eecd6b1a780bc4e649385a83e.jpg,982,407,0,861,52,880,71
-2022-03-14-193249_png.rf.867fdd8eecd6b1a780bc4e649385a83e.jpg,982,407,1,83,13,188,117
-2022-03-14-193249_png.rf.867fdd8eecd6b1a780bc4e649385a83e.jpg,982,407,0,131,52,147,71
-2022-03-14-193249_png.rf.867fdd8eecd6b1a780bc4e649385a83e.jpg,982,407,1,463,21,563,123
-2022-03-14-193249_png.rf.867fdd8eecd6b1a780bc4e649385a83e.jpg,982,407,0,506,52,523,70
45-2-_jpg.rf.f4f9297dbd315c7f8f7ad7c76a11a841.jpg,1280,720,1,397,138,590,334
45-2-_jpg.rf.f4f9297dbd315c7f8f7ad7c76a11a841.jpg,1280,720,0,472,225,503,260
Baptiste200_mp4-15_jpg.rf.ba2fc43029ee90dbb39b9495e958b19b.jpg,420,640,1,189,70,353,218
Baptiste200_mp4-15_jpg.rf.ba2fc43029ee90dbb39b9495e958b19b.jpg,420,640,0,309,52,350,96
IMG_4537_MOV-26_jpg.rf.94b3de54e7c8a5761c032d97d6344141.jpg,640,640,1,351,325,460,388
IMG_4537_MOV-26_jpg.rf.94b3de54e7c8a5761c032d97d6344141.jpg,640,640,0,458,360,483,382
IMG_4537_MOV-34_jpg.rf.3e5008d417735fa4efd8b509a4717db3.jpg,640,640,1,182,212,295,279
IMG_4537_MOV-34_jpg.rf.3e5008d417735fa4efd8b509a4717db3.jpg,640,640,0,160,219,184,243
Brian-Deadlift-Side-View-1081x1080_jpg.rf.acefe9fc4262cf09bb6db6ac7fd827df.jpg,1080,1080,1,363,694,699,1004
Brian-Deadlift-Side-View-1081x1080_jpg.rf.acefe9fc4262cf09bb6db6ac7fd827df.jpg,1080,1080,0,524,942,568,987
IMG_4357_JPG_jpg.rf.3bd368a5210b7d46cb2e925a0cc8a5c4.jpg,640,640,1,247,193,367,285
IMG_4357_JPG_jpg.rf.3bd368a5210b7d46cb2e925a0cc8a5c4.jpg,640,640,0,301,234,318,252
IMG_4537_MOV-29_jpg.rf.afa9e8cc6f885ff94baec16438d2b977.jpg,640,640,1,350,289,459,353
IMG_4537_MOV-29_jpg.rf.afa9e8cc6f885ff94baec16438d2b977.jpg,640,640,0,460,303,482,326
306_jpg.rf.ba8f3e4cd6cb2fdb5f86ffde906d48d7.jpg,300,168,1,15,37,90,116
306_jpg.rf.ba8f3e4cd6cb2fdb5f86ffde906d48d7.jpg,300,168,0,21,75,36,91
Bench-side-view_mp4-9_jpg.rf.696c954db4e2c09f6217722fa39bc8fd.jpg,1080,1080,1,754,542,926,841
Bench-side-view_mp4-9_jpg.rf.696c954db4e2c09f6217722fa39bc8fd.jpg,1080,1080,0,931,565,967,627
Corentin200_mp4-5_jpg.rf.0f56d37e06da64f466cf75765a939822.jpg,1080,1080,0,670,735,767,795
Corentin200_mp4-5_jpg.rf.0f56d37e06da64f466cf75765a939822.jpg,1080,1080,1,426,584,861,831
-2022-03-14-193823_png.rf.6ccf8c0627e3230e4695634960a3cf1e.jpg,1047,498,1,467,63,577,176
-2022-03-14-193823_png.rf.6ccf8c0627e3230e4695634960a3cf1e.jpg,1047,498,0,523,97,541,114
-2022-03-14-193823_png.rf.6ccf8c0627e3230e4695634960a3cf1e.jpg,1047,498,1,891,69,995,177
-2022-03-14-193823_png.rf.6ccf8c0627e3230e4695634960a3cf1e.jpg,1047,498,0,938,110,963,134
-2022-03-14-193823_png.rf.6ccf8c0627e3230e4695634960a3cf1e.jpg,1047,498,1,59,100,171,212
-2022-03-14-193823_png.rf.6ccf8c0627e3230e4695634960a3cf1e.jpg,1047,498,0,109,141,128,159
353_jpg.rf.90eb986f065b523dcc54ed0a8922bb97.jpg,416,416,0,375,161,386,178
Corentin350_2_mp4-16_jpg.rf.2e97c83cc967b7eebed846ccf5398d03.jpg,1080,1080,0,539,654,571,673
Corentin350_2_mp4-16_jpg.rf.2e97c83cc967b7eebed846ccf5398d03.jpg,1080,1080,1,459,596,645,702
IMG_4494_jpeg_jpg.rf.fef91f3dec3ba3a59ad519bbe24d75aa.jpg,640,640,1,163,118,294,225
IMG_4494_jpeg_jpg.rf.fef91f3dec3ba3a59ad519bbe24d75aa.jpg,640,640,0,131,104,166,137
IMG_4537_MOV-27_jpg.rf.288cd4806dece173d45076363575d8d1.jpg,640,640,1,350,264,455,326
IMG_4537_MOV-27_jpg.rf.288cd4806dece173d45076363575d8d1.jpg,640,640,0,453,271,483,300
Corentin350_2_mp4-17_jpg.rf.681fcb619c34316217e337657114706e.jpg,1080,1080,0,518,567,548,585
Corentin350_2_mp4-17_jpg.rf.681fcb619c34316217e337657114706e.jpg,1080,1080,1,440,523,625,628
Baptiste200_mp4-20_jpg.rf.32035648731595653c082d73c8627728.jpg,420,640,1,164,466,332,619
Baptiste200_mp4-20_jpg.rf.32035648731595653c082d73c8627728.jpg,420,640,0,264,611,307,640
-2022-03-12-233624_png.rf.f9e709b9c359a91b3e7b7f1acfaf1527.jpg,400,632,1,92,239,205,358
-2022-03-12-233624_png.rf.f9e709b9c359a91b3e7b7f1acfaf1527.jpg,400,632,0,133,294,161,321
IMG_4497_jpeg_jpg.rf.10627da456619cc849b87c1f6509ed5d.jpg,640,640,1,350,123,481,229
IMG_4497_jpeg_jpg.rf.10627da456619cc849b87c1f6509ed5d.jpg,640,640,0,477,109,516,138
286_jpg.rf.fc08d11fe703a43a0b94fc0b24148239.jpg,416,416,0,11,246,45,285
286_jpg.rf.fc08d11fe703a43a0b94fc0b24148239.jpg,416,416,1,38,112,260,358
Bench-side-view_mp4-6_jpg.rf.0367c89209df5fb5400f75ab57cfff33.jpg,1080,1080,1,278,357,439,636
Bench-side-view_mp4-6_jpg.rf.0367c89209df5fb5400f75ab57cfff33.jpg,1080,1080,0,270,588,304,642
319_jpg.rf.39cba38974cd71aa67a9853548014d0a.jpg,416,416,0,379,41,410,74
Baptiste200_mp4-19_jpg.rf.cdd81adf9114906205383f5254d03d8b.jpg,420,640,1,169,467,342,617
Baptiste200_mp4-19_jpg.rf.cdd81adf9114906205383f5254d03d8b.jpg,420,640,0,282,608,326,640
323_jpg.rf.3f5618a1bc4283e3c1e85e289fbb4648.jpg,1920,1080,1,511,529,1188,1080
